gate,run,num_qubits,depth,size,exec_time_sec,error_rate,fidelity,energy_consumption_mJ,quantum_volume,depolarization_rate,noise_rate,noise_model_used
X,891,1,2,2,0.00213980674743652,0,1,1,2,0.05,0.05,No
X,892,1,2,2,0.00208616256713867,0,1,1,2,0.05,0.05,No
X,893,1,2,2,0.00212335586547851,0,1,1,2,0.05,0.05,No
X,894,1,2,2,0.00211596488952636,0,1,1,2,0.05,0.05,No
X,895,1,2,2,0.00210309028625488,0,1,1,2,0.05,0.05,No
X,896,1,2,2,0.00208568572998046,0,1,1,2,0.05,0.05,No
X,897,1,2,2,0.00213479995727539,0,1,1,2,0.05,0.05,No
X,898,1,2,2,0.00211334228515625,0,1,1,2,0.05,0.05,No
X,899,1,2,2,0.00208806991577148,0,1,1,2,0.05,0.05,No
X,900,1,2,2,0.00215888023376464,0,1,1,2,0.05,0.05,No
X,901,1,2,2,0.00256752967834472,0,1,1,2,0.05,0.05,No
X,902,1,2,2,0.00209331512451171,0,1,1,2,0.05,0.05,No
X,903,1,2,2,0.0021979808807373,0,1,1,2,0.05,0.05,No
X,904,1,2,2,0.00210285186767578,0,1,1,2,0.05,0.05,No
X,905,1,2,2,0.00214028358459472,0,1,1,2,0.05,0.05,No
X,906,1,2,2,0.00221133232116699,0,1,1,2,0.05,0.05,No
X,907,1,2,2,0.00216007232666015,0,1,1,2,0.05,0.05,No
X,908,1,2,2,0.00204920768737792,0,1,1,2,0.05,0.05,No
X,909,1,2,2,0.00211191177368164,0,1,1,2,0.05,0.05,No
X,910,1,2,2,0.00212264060974121,0,1,1,2,0.05,0.05,No
X,911,1,2,2,0.00212883949279785,0,1,1,2,0.05,0.05,No
X,912,1,2,2,0.00212550163269042,0,1,1,2,0.05,0.05,No
X,913,1,2,2,0.00214791297912597,0,1,1,2,0.05,0.05,No
X,914,1,2,2,0.00223350524902343,0,1,1,2,0.05,0.05,No
X,915,1,2,2,0.00215482711791992,0,1,1,2,0.05,0.05,No
X,916,1,2,2,0.00219058990478515,0,1,1,2,0.05,0.05,No
X,917,1,2,2,0.00211358070373535,0,1,1,2,0.05,0.05,No
X,918,1,2,2,0.00213503837585449,0,1,1,2,0.05,0.05,No
X,919,1,2,2,0.0021216869354248,0,1,1,2,0.05,0.05,No
X,920,1,2,2,0.00207877159118652,0,1,1,2,0.05,0.05,No
X,921,1,2,2,0.00217390060424804,0,1,1,2,0.05,0.05,No
X,922,1,2,2,0.00208497047424316,0,1,1,2,0.05,0.05,No
X,923,1,2,2,0.00215673446655273,0,1,1,2,0.05,0.05,No
X,924,1,2,2,0.00213599205017089,0,1,1,2,0.05,0.05,No
X,925,1,2,2,0.00217342376708984,0,1,1,2,0.05,0.05,No
X,926,1,2,2,0.00208878517150878,0,1,1,2,0.05,0.05,No
X,927,1,2,2,0.0021214485168457,0,1,1,2,0.05,0.05,No
X,928,1,2,2,0.00214767456054687,0,1,1,2,0.05,0.05,No
X,929,1,2,2,0.0021069049835205,0,1,1,2,0.05,0.05,No
X,930,1,2,2,0.00216102600097656,0,1,1,2,0.05,0.05,No
X,931,1,2,2,0.00216460227966308,0,1,1,2,0.05,0.05,No
X,932,1,2,2,0.00219154357910156,0,1,1,2,0.05,0.05,No
X,933,1,2,2,0.00208520889282226,0,1,1,2,0.05,0.05,No
X,934,1,2,2,0.00211334228515625,0,1,1,2,0.05,0.05,No
X,935,1,2,2,0.00215840339660644,0,1,1,2,0.05,0.05,No
X,936,1,2,2,0.00212383270263671,0,1,1,2,0.05,0.05,No
X,937,1,2,2,0.00209903717041015,0,1,1,2,0.05,0.05,No
X,938,1,2,2,0.00216364860534667,0,1,1,2,0.05,0.05,No
X,939,1,2,2,0.00254130363464355,0,1,1,2,0.05,0.05,No
X,940,1,2,2,0.00208163261413574,0,1,1,2,0.05,0.05,No
X,941,1,2,2,0.00214385986328125,0,1,1,2,0.05,0.05,No
X,942,1,2,2,0.00210857391357421,0,1,1,2,0.05,0.05,No
X,943,1,2,2,0.00216650962829589,0,1,1,2,0.05,0.05,No
X,944,1,2,2,0.00205230712890625,0,1,1,2,0.05,0.05,No
X,945,1,2,2,0.00210428237915039,0,1,1,2,0.05,0.05,No
X,946,1,2,2,0.00207161903381347,0,1,1,2,0.05,0.05,No
X,947,1,2,2,0.00215458869934082,0,1,1,2,0.05,0.05,No
X,948,1,2,2,0.00208902359008789,0,1,1,2,0.05,0.05,No
X,949,1,2,2,0.00203418731689453,0,1,1,2,0.05,0.05,No
X,950,1,2,2,0.00211715698242187,0,1,1,2,0.05,0.05,No
X,951,1,2,2,0.00213313102722167,0,1,1,2,0.05,0.05,No
X,952,1,2,2,0.00214314460754394,0,1,1,2,0.05,0.05,No
X,953,1,2,2,0.00216627120971679,0,1,1,2,0.05,0.05,No
X,954,1,2,2,0.00229096412658691,0,1,1,2,0.05,0.05,No
X,955,1,2,2,0.00219249725341796,0,1,1,2,0.05,0.05,No
X,956,1,2,2,0.00215482711791992,0,1,1,2,0.05,0.05,No
X,957,1,2,2,0.00214433670043945,0,1,1,2,0.05,0.05,No
X,958,1,2,2,0.00208425521850585,0,1,1,2,0.05,0.05,No
X,959,1,2,2,0.00209879875183105,0,1,1,2,0.05,0.05,No
X,960,1,2,2,0.00216150283813476,0,1,1,2,0.05,0.05,No
X,961,1,2,2,0.00205540657043457,0,1,1,2,0.05,0.05,No
X,962,1,2,2,0.00207257270812988,0,1,1,2,0.05,0.05,No
X,963,1,2,2,0.00200867652893066,0,1,1,2,0.05,0.05,No
X,964,1,2,2,0.00358343124389648,0,1,1,2,0.05,0.05,No
X,965,1,2,2,0.00274085998535156,0,1,1,2,0.05,0.05,No
X,966,1,2,2,0.00363659858703613,0,1,1,2,0.05,0.05,No
X,967,1,2,2,0.00876808166503906,0,1,1,2,0.05,0.05,No
X,968,1,2,2,0.00884151458740234,0,1,1,2,0.05,0.05,No
X,969,1,2,2,0.00475955009460449,0,1,1,2,0.05,0.05,No
X,970,1,2,2,0.00882530212402343,0,1,1,2,0.05,0.05,No
X,971,1,2,2,0.00646662712097168,0,1,1,2,0.05,0.05,No
X,972,1,2,2,0.00902843475341796,0,1,1,2,0.05,0.05,No
X,973,1,2,2,0.00921297073364257,0,1,1,2,0.05,0.05,No
X,974,1,2,2,0.008453369140625,0,1,1,2,0.05,0.05,No
X,975,1,2,2,0.00921058654785156,0,1,1,2,0.05,0.05,No
X,976,1,2,2,0.00868844985961914,0,1,1,2,0.05,0.05,No
X,977,1,2,2,0.00918197631835937,0,1,1,2,0.05,0.05,No
X,978,1,2,2,0.00939536094665527,0,1,1,2,0.05,0.05,No
X,979,1,2,2,0.00683426856994628,0,1,1,2,0.05,0.05,No
X,980,1,2,2,0.00203752517700195,0,1,1,2,0.05,0.05,No
X,981,1,2,2,0.00209736824035644,0,1,1,2,0.05,0.05,No
X,982,1,2,2,0.00210523605346679,0,1,1,2,0.05,0.05,No
X,983,1,2,2,0.00203680992126464,0,1,1,2,0.05,0.05,No
X,984,1,2,2,0.00201416015625,0,1,1,2,0.05,0.05,No
X,985,1,2,2,0.00202322006225585,0,1,1,2,0.05,0.05,No
X,986,1,2,2,0.00208902359008789,0,1,1,2,0.05,0.05,No
X,987,1,2,2,0.00207138061523437,0,1,1,2,0.05,0.05,No
X,988,1,2,2,0.00214362144470214,0,1,1,2,0.05,0.05,No
X,989,1,2,2,0.00208401679992675,0,1,1,2,0.05,0.05,No
X,990,1,2,2,0.00203251838684082,0,1,1,2,0.05,0.05,No
X,991,1,2,2,0.00203418731689453,0,1,1,2,0.05,0.05,No
X,992,1,2,2,0.00207352638244628,0,1,1,2,0.05,0.05,No
X,993,1,2,2,0.00206685066223144,0,1,1,2,0.05,0.05,No
X,994,1,2,2,0.00205659866333007,0,1,1,2,0.05,0.05,No
X,995,1,2,2,0.00202751159667968,0,1,1,2,0.05,0.05,No
X,996,1,2,2,0.00203371047973632,0,1,1,2,0.05,0.05,No
X,997,1,2,2,0.00206804275512695,0,1,1,2,0.05,0.05,No
X,998,1,2,2,0.00204277038574218,0,1,1,2,0.05,0.05,No
X,999,1,2,2,0.0020296573638916,0,1,1,2,0.05,0.05,No
X,1000,1,2,2,0.00204253196716308,0,1,1,2,0.05,0.05,No
Y,1,1,2,2,0.00230097770690917,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,2,1,2,2,0.00223016738891601,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,3,1,2,2,0.00224900245666503,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,4,1,2,2,0.00224661827087402,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,5,1,2,2,0.00222659111022949,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,6,1,2,2,0.00219416618347167,0.033203125,0.966796875,1,2,0.05,0.05,Yes
Y,7,1,2,2,0.00222110748291015,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,8,1,2,2,0.00226259231567382,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,9,1,2,2,0.00221204757690429,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,10,1,2,2,0.00223183631896972,0.013671875,0.986328125,1,2,0.05,0.05,Yes
Y,11,1,2,2,0.00217247009277343,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,12,1,2,2,0.00216364860534667,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,13,1,2,2,0.00224232673645019,0.0361328125,0.9638671875,1,2,0.05,0.05,Yes
Y,14,1,2,2,0.00217390060424804,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,15,1,2,2,0.00214624404907226,0.03125,0.96875,1,2,0.05,0.05,Yes
Y,16,1,2,2,0.00220799446105957,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,17,1,2,2,0.00220823287963867,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,18,1,2,2,0.00223183631896972,0.0380859375,0.9619140625,1,2,0.05,0.05,Yes
Y,19,1,2,2,0.00230717658996582,0.0146484375,0.9853515625,1,2,0.05,0.05,Yes
Y,20,1,2,2,0.00227952003479003,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,21,1,2,2,0.0146584510803222,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,22,1,2,2,0.0023505687713623,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,23,1,2,2,0.00230121612548828,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,24,1,2,2,0.00269436836242675,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,25,1,2,2,0.00229763984680175,0.03125,0.96875,1,2,0.05,0.05,Yes
Y,26,1,2,2,0.00224471092224121,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,27,1,2,2,0.00231027603149414,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,28,1,2,2,0.00225591659545898,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,29,1,2,2,0.00233292579650878,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,30,1,2,2,0.00229763984680175,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,31,1,2,2,0.00234365463256835,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,32,1,2,2,0.00234436988830566,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,33,1,2,2,0.00229072570800781,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,34,1,2,2,0.00240683555603027,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,35,1,2,2,0.00225138664245605,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,36,1,2,2,0.00223851203918457,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,37,1,2,2,0.0022592544555664,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,38,1,2,2,0.0021681785583496,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,39,1,2,2,0.00237369537353515,0.015625,0.984375,1,2,0.05,0.05,Yes
Y,40,1,2,2,0.00243401527404785,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,41,1,2,2,0.00234150886535644,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,42,1,2,2,0.00223922729492187,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,43,1,2,2,0.00223040580749511,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,44,1,2,2,0.00223779678344726,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,45,1,2,2,0.00230216979980468,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,46,1,2,2,0.00235795974731445,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,47,1,2,2,0.00232362747192382,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,48,1,2,2,0.00225448608398437,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,49,1,2,2,0.00228500366210937,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,50,1,2,2,0.00220394134521484,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,51,1,2,2,0.00227808952331542,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,52,1,2,2,0.00230360031127929,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,53,1,2,2,0.00234317779541015,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,54,1,2,2,0.00239324569702148,0.0166015625,0.9833984375,1,2,0.05,0.05,Yes
Y,55,1,2,2,0.00226736068725585,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,56,1,2,2,0.00222992897033691,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,57,1,2,2,0.00227594375610351,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,58,1,2,2,0.00229310989379882,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,59,1,2,2,0.00237464904785156,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,60,1,2,2,0.00231385231018066,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,61,1,2,2,0.00238919258117675,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,62,1,2,2,0.00222110748291015,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,63,1,2,2,0.00220441818237304,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,64,1,2,2,0.00224590301513671,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,65,1,2,2,0.0023963451385498,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,66,1,2,2,0.00237965583801269,0.0166015625,0.9833984375,1,2,0.05,0.05,Yes
Y,67,1,2,2,0.00234913825988769,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,68,1,2,2,0.00225591659545898,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,69,1,2,2,0.00227880477905273,0.0166015625,0.9833984375,1,2,0.05,0.05,Yes
Y,70,1,2,2,0.00226545333862304,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,71,1,2,2,0.00232148170471191,0.033203125,0.966796875,1,2,0.05,0.05,Yes
Y,72,1,2,2,0.00235819816589355,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,73,1,2,2,0.0023353099822998,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,74,1,2,2,0.00241541862487792,0.033203125,0.966796875,1,2,0.05,0.05,Yes
Y,75,1,2,2,0.0023658275604248,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,76,1,2,2,0.00225448608398437,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,77,1,2,2,0.00229954719543457,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,78,1,2,2,0.00231814384460449,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,79,1,2,2,0.00244903564453125,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,80,1,2,2,0.0022592544555664,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,81,1,2,2,0.00233817100524902,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,82,1,2,2,0.00226736068725585,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,83,1,2,2,0.00269055366516113,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,84,1,2,2,0.00233387947082519,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,85,1,2,2,0.00235438346862792,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,86,1,2,2,0.00229644775390625,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,87,1,2,2,0.00233364105224609,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,88,1,2,2,0.00227737426757812,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,89,1,2,2,0.00227141380310058,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,90,1,2,2,0.00224757194519042,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,91,1,2,2,0.00220775604248046,0.0146484375,0.9853515625,1,2,0.05,0.05,Yes
Y,92,1,2,2,0.00234675407409667,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,93,1,2,2,0.00230813026428222,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,94,1,2,2,0.00224256515502929,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,95,1,2,2,0.00232481956481933,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,96,1,2,2,0.00240874290466308,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,97,1,2,2,0.00238704681396484,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,98,1,2,2,0.00230169296264648,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,99,1,2,2,0.00224709510803222,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,100,1,2,2,0.00223803520202636,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,101,1,2,2,0.00236868858337402,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,102,1,2,2,0.00226211547851562,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,103,1,2,2,0.00221014022827148,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,104,1,2,2,0.0023958683013916,0.0185546875,0.9814453125,1,2,0.05,0.05,Yes
Y,105,1,2,2,0.00231194496154785,0.013671875,0.986328125,1,2,0.05,0.05,Yes
Y,106,1,2,2,0.00232338905334472,0.03125,0.96875,1,2,0.05,0.05,Yes
Y,107,1,2,2,0.00233983993530273,0.0419921875,0.9580078125,1,2,0.05,0.05,Yes
Y,108,1,2,2,0.00233817100524902,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,109,1,2,2,0.00242567062377929,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,110,1,2,2,0.00249075889587402,0.03125,0.96875,1,2,0.05,0.05,Yes
Y,111,1,2,2,0.00230884552001953,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,112,1,2,2,0.00231075286865234,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,113,1,2,2,0.00240516662597656,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,114,1,2,2,0.00243878364562988,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,115,1,2,2,0.00227785110473632,0.0166015625,0.9833984375,1,2,0.05,0.05,Yes
Y,116,1,2,2,0.00239443778991699,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,117,1,2,2,0.00229454040527343,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,118,1,2,2,0.0022594928741455,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,119,1,2,2,0.00237774848937988,0.0361328125,0.9638671875,1,2,0.05,0.05,Yes
Y,120,1,2,2,0.00229477882385253,0.0341796875,0.9658203125,1,2,0.05,0.05,Yes
Y,121,1,2,2,0.00231051445007324,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,122,1,2,2,0.002274751663208,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,123,1,2,2,0.00249695777893066,0.03125,0.96875,1,2,0.05,0.05,Yes
Y,124,1,2,2,0.00235176086425781,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,125,1,2,2,0.00223445892333984,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,126,1,2,2,0.00229144096374511,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,127,1,2,2,0.00228834152221679,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,128,1,2,2,0.00225377082824707,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,129,1,2,2,0.00222110748291015,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,130,1,2,2,0.00229167938232421,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,131,1,2,2,0.00223851203918457,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,132,1,2,2,0.00241851806640625,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,133,1,2,2,0.00227546691894531,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,134,1,2,2,0.00225806236267089,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,135,1,2,2,0.00221824645996093,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,136,1,2,2,0.00223612785339355,0.017578125,0.982421875,1,2,0.05,0.05,Yes
Y,137,1,2,2,0.00222253799438476,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,138,1,2,2,0.00287032127380371,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,139,1,2,2,0.00230073928833007,0.017578125,0.982421875,1,2,0.05,0.05,Yes
Y,140,1,2,2,0.00220227241516113,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,141,1,2,2,0.00230741500854492,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,142,1,2,2,0.00231266021728515,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,143,1,2,2,0.00213623046875,0.03515625,0.96484375,1,2,0.05,0.05,Yes
Y,144,1,2,2,0.00228857994079589,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,145,1,2,2,0.00230169296264648,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,146,1,2,2,0.0022895336151123,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,147,1,2,2,0.00225687026977539,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,148,1,2,2,0.00224828720092773,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,149,1,2,2,0.00244712829589843,0.021484375,0.978515625,1,2,0.05,0.05,Yes
Y,150,1,2,2,0.00220394134521484,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,151,1,2,2,0.00220918655395507,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,152,1,2,2,0.00225472450256347,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,153,1,2,2,0.0021822452545166,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,154,1,2,2,0.00224065780639648,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,155,1,2,2,0.00215101242065429,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,156,1,2,2,0.00214099884033203,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,157,1,2,2,0.00221633911132812,0.015625,0.984375,1,2,0.05,0.05,Yes
Y,158,1,2,2,0.00214648246765136,0.0224609375,0.9775390625,1,2,0.05,0.05,Yes
Y,159,1,2,2,0.00248074531555175,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,160,1,2,2,0.00225377082824707,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,161,1,2,2,0.00219488143920898,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,162,1,2,2,0.00227952003479003,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,163,1,2,2,0.00223708152770996,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,164,1,2,2,0.00223231315612792,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,165,1,2,2,0.00216245651245117,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,166,1,2,2,0.00222563743591308,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,167,1,2,2,0.00219082832336425,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,168,1,2,2,0.00222706794738769,0.029296875,0.970703125,1,2,0.05,0.05,Yes
Y,169,1,2,2,0.00215435028076171,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,170,1,2,2,0.00227022171020507,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,171,1,2,2,0.00222134590148925,0.013671875,0.986328125,1,2,0.05,0.05,Yes
Y,172,1,2,2,0.00217270851135253,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,173,1,2,2,0.00215101242065429,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,174,1,2,2,0.00263619422912597,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,175,1,2,2,0.00221014022827148,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,176,1,2,2,0.00221562385559082,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,177,1,2,2,0.00214695930480957,0.0390625,0.9609375,1,2,0.05,0.05,Yes
Y,178,1,2,2,0.00223064422607421,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,179,1,2,2,0.00223422050476074,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,180,1,2,2,0.00219392776489257,0.037109375,0.962890625,1,2,0.05,0.05,Yes
Y,181,1,2,2,0.00225114822387695,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,182,1,2,2,0.00223326683044433,0.0263671875,0.9736328125,1,2,0.05,0.05,Yes
Y,183,1,2,2,0.00221753120422363,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,184,1,2,2,0.00224804878234863,0.02734375,0.97265625,1,2,0.05,0.05,Yes
Y,185,1,2,2,0.0022742748260498,0.0322265625,0.9677734375,1,2,0.05,0.05,Yes
Y,186,1,2,2,0.00223922729492187,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,187,1,2,2,0.00229454040527343,0.0166015625,0.9833984375,1,2,0.05,0.05,Yes
Y,188,1,2,2,0.00226688385009765,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,189,1,2,2,0.00217127799987792,0.0244140625,0.9755859375,1,2,0.05,0.05,Yes
Y,190,1,2,2,0.00219583511352539,0.0302734375,0.9697265625,1,2,0.05,0.05,Yes
Y,191,1,2,2,0.00231409072875976,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,192,1,2,2,0.0023047924041748,0.025390625,0.974609375,1,2,0.05,0.05,Yes
Y,193,1,2,2,0.00276565551757812,0.0283203125,0.9716796875,1,2,0.05,0.05,Yes
Y,194,1,2,2,0.00220942497253417,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,195,1,2,2,0.00228047370910644,0.0185546875,0.9814453125,1,2,0.05,0.05,Yes
Y,196,1,2,2,0.00221896171569824,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
Y,197,1,2,2,0.0022594928741455,0.01953125,0.98046875,1,2,0.05,0.05,Yes
Y,198,1,2,2,0.00226569175720214,0.013671875,0.986328125,1,2,0.05,0.05,Yes
Y,199,1,2,2,0.00222730636596679,0.0234375,0.9765625,1,2,0.05,0.05,Yes
Y,200,1,2,2,0.00221204757690429,0.0322265625,0.9677734375,1,2,0.05,0.05,Yes
Y,201,1,2,2,0.00226426124572753,0.0205078125,0.9794921875,1,2,0.05,0.05,Yes
